mean_speed,variance,departed
18.1600925474,0.0458101246234,2940
18.355426265,0.0610415928246,2940
18.3296239554,0.0794451731658,2940
18.3535576858,0.0764790473194,2940
18.3484830613,0.0966480844471,2940
18.2958766172,0.064181311485,2940
18.3093991811,0.0628983792881,2938
18.3668600048,0.0592864360427,2938
18.3017640057,0.0370149826579,2940
18.2717867653,0.093025374058,2940
18.3489673188,0.0759611968128,2940
18.3044796425,0.0616742465745,2939
18.34461663,0.0461577099177,2939
18.2532880033,0.087426752526,2940
18.3192469108,0.0566211909888,2940
18.2682751474,0.0671903629679,2938
18.3040145387,0.060497926125,2940
18.2385583068,0.0880061928619,2939
18.3282198201,0.0366927734168,2938
18.378005677,0.0567176242859,2938
18.3416380413,0.071575060087,2939
18.2411065852,0.0343115453218,2940
18.2867111179,0.0927959494694,2940
18.3311284676,0.0417356502508,2939
18.1984282513,0.0730921578541,2940
18.2722991754,0.0887582844245,2939
18.3484453812,0.0678408071662,2939
18.1756553038,0.0487301810985,2940
18.3137123768,0.0361293544105,2938
18.302703395,0.0584686894622,2940
18.2379132159,0.0705782933967,2940
18.3332575448,0.0474860490532,2939
18.2659108212,0.136066548817,2939
18.2188937684,0.0698596874588,2939
18.2959641918,0.0431527600577,2939
18.2580432225,0.0522886772117,2940
18.3112722393,0.0575281172444,2938
18.2496088326,0.0816257399547,2939
18.2407838752,0.0987939899331,2940
18.1931582198,0.0646206991808,2939
18.2924339354,0.051708305527,2940
18.230509793,0.0673096566813,2940
18.320836102,0.0430964739598,2939
18.1426729997,0.107852354339,2940
18.3324064309,0.0462468191777,2940
18.3039032559,0.0641186852391,2940
18.3339878243,0.100983048351,2940
18.3705712823,0.0520363395066,2940
18.3629343298,0.0477041647972,2939
18.3170130291,0.0597805550983,2939
18.3277204914,0.0418550707683,2940
18.301618477,0.0639907950684,2940
18.2382092196,0.08324717659,2940
18.2973864004,0.075456597923,2938
18.3171827306,0.0673462643308,2938
18.3338090075,0.0744821505676,2940
18.3215871721,0.0423480228888,2939
18.3299202934,0.10618555912,2939
18.3449371501,0.0503439549114,2938
18.2983983568,0.0700242568646,2938
18.3556145164,0.0617336546904,2940
18.3153545331,0.0629755993638,2940
18.3084840941,0.0986194703597,2940
18.3535706933,0.0580743795822,2939
18.2187504516,0.0446952042621,2940
18.2262574757,0.0667608017241,2939
18.2889560049,0.0535010069835,2940
18.3900079465,0.073973065939,2939
18.3138449773,0.0719680697656,2940
18.2851653684,0.0754923589095,2940
18.2957017983,0.042166283916,2940
18.2389651978,0.043650186856,2940
18.1643012417,0.128310370627,2940
18.3943000624,0.0602013034604,2940
18.3654051697,0.0913934357711,2940
18.4531562281,0.106211164647,2940
18.3372860281,0.0408224150047,2939
18.2154149121,0.0707825984954,2940
18.2698564742,0.0520198741142,2940
18.2833651021,0.127414012013,2939
18.3600961684,0.0459559204845,2940
18.3006226342,0.0757986965016,2940
18.3540347576,0.062521328661,2940
18.289430909,0.0507645451243,2940
18.2641029967,0.19065249931,2939
18.2888372468,0.0623713122729,2940
18.204817061,0.0616556043873,2940
18.3477902919,0.0392500285669,2940
18.2636299645,0.0398369393583,2940
18.2489559663,0.0481382673089,2940
18.3811140598,0.0399804042625,2940
18.3913362485,0.0310841517927,2940
18.3580911786,0.0491575260448,2940
18.2567640843,0.0527724914273,2940
18.2781333474,0.108091776061,2939
18.3088959182,0.0696217197142,2940
18.3005242606,0.0825990345132,2939
18.3027710493,0.0863121612443,2940
18.3958417454,0.0776914878802,2938
18.3407536139,0.0516548538488,2940
18.4335830805,0.0701048526527,2940
18.3837835158,0.0630037030555,2940
18.2896968754,0.0533188909998,2938
18.3119800155,0.138536408956,2940
18.355269399,0.0360360195488,2939
18.2909388499,0.0602611916703,2940
18.2661491938,0.0527750367985,2938
18.358188828,0.0590964381039,2939
18.3152488131,0.0678888055705,2939
18.3216412483,0.0314592738139,2940
18.2797351766,0.0639328675869,2939
18.2465609465,0.0561982629515,2939
18.3871208126,0.0468774796739,2940
18.2048330397,0.0597992024333,2940
18.2600573155,0.033338134494,2940
18.3362943436,0.0503145950898,2940
18.2434715677,0.0470958136861,2940
18.3346838969,0.0532877512657,2940
18.1149393808,0.0923266501468,2940
18.2692922662,0.0650481452113,2939
18.3733475394,0.0570072365614,2938
18.2529260822,0.0309448800627,2940
18.3530841703,0.0470983045654,2940
18.4569449102,0.0558322350436,2940
18.3559764792,0.119155913972,2939
18.2024500545,0.0600579891231,2939
18.3114236853,0.0792862901521,2940
18.3206051223,0.047117429523,2939
18.2715452917,0.0525830908101,2940
18.3069989623,0.0597778446636,2938
18.287312128,0.0469235327875,2939
18.2158464506,0.0938044016853,2940
18.3559745835,0.0447542516758,2940
18.3024166756,0.048316548418,2938
18.2578492045,0.0673870167089,2940
18.1926877219,0.0784548295099,2939
18.3487710214,0.045461996202,2940
18.2598829388,0.0573725196492,2938
18.3645039059,0.063167707343,2940
18.4050773911,0.0359033136328,2939
18.3405732506,0.0603094156888,2938
18.2429407209,0.0545788935928,2940
18.2721042036,0.0593829132518,2940
18.3260410709,0.072888625459,2940
